user_id,transaction_amount,device_location,account_age_days,transaction_hour,previous_failed_attempts,payment_mode,device_type,transaction_type,avg_transaction_amount,is_international,ip_risk_score,login_attempts_last_24h,fraud
U7660,26590.43,Delhi,1635,15,2,Wallet,iOS,Withdrawal,13312.46,0,0.781,8,0
U5934,22050.05,Chennai,646,10,4,Wallet,Web,Payment,10683.82,0,0.809,2,0
U5827,33474.25,Mumbai,1239,12,2,NetBanking,Android,Transfer,3026.52,0,0.655,6,1
U1774,2293.32,Bangalore,626,8,2,NetBanking,Web,Payment,18620.62,0,0.792,7,0
U9669,46977.97,Chennai,279,12,2,NetBanking,iOS,Payment,5626.06,0,0.77,5,0
U2155,4700.48,Delhi,541,18,0,NetBanking,Web,Payment,28940.3,0,0.89,3,0
U1906,2512.98,Bangalore,1531,18,0,NetBanking,Android,Withdrawal,16355.05,0,0.814,2,0
U4137,33016.2,Delhi,1044,5,3,NetBanking,iOS,Transfer,29438.33,0,0.984,1,0
U5790,35735.49,Mumbai,1199,4,4,NetBanking,iOS,Payment,4769.6,0,0.63,1,0
U9934,20626.73,Chennai,1273,22,2,Card,Web,Withdrawal,26869.57,0,0.272,3,0
U9798,46046.05,Chennai,561,5,0,NetBanking,iOS,Transfer,16085.54,0,0.191,6,0
U3345,8228.26,Hyderabad,750,16,1,NetBanking,iOS,Payment,18124.23,0,0.335,2,0
U9305,39589.37,Mumbai,411,11,0,UPI,Android,Payment,24646.83,0,0.783,2,0
U8492,480.52,Hyderabad,1992,13,3,UPI,Web,Transfer,28706.59,0,0.058,3,0
U6362,23104.8,Bangalore,1240,3,3,Card,Android,Payment,17577.14,0,0.212,5,0
U4472,12964.94,Delhi,15,9,4,NetBanking,Web,Payment,21590.29,0,0.249,7,0
U9551,28651.73,Delhi,722,22,4,Wallet,iOS,Payment,689.02,0,0.604,6,0
U4230,14331.04,Mumbai,1105,15,2,Wallet,iOS,Withdrawal,4167.05,0,0.469,1,1
U5841,24035.17,Delhi,523,3,1,UPI,iOS,Transfer,16085.62,0,0.903,1,0
U8277,34644.01,Chennai,1293,4,0,Card,Android,Payment,5640.44,1,0.848,1,0
U2293,23464.96,Mumbai,563,20,3,UPI,Android,Payment,13867.98,1,0.139,2,0
U9316,40968.48,Mumbai,771,19,4,NetBanking,Android,Payment,27819.46,0,0.189,8,0
U7134,20500.11,Chennai,1961,5,3,UPI,iOS,Payment,26870.87,0,0.111,5,0
U6097,9266.82,Chennai,1506,12,0,Wallet,Web,Withdrawal,4712.71,0,0.173,6,0
U5588,32429.26,Mumbai,1427,3,3,UPI,Web,Transfer,6736.46,0,0.321,8,0
U9877,28251.47,Hyderabad,11,2,0,NetBanking,iOS,Transfer,12263.16,0,0.178,7,0
U8665,49065.79,Delhi,854,10,1,Card,Web,Withdrawal,10402.7,0,0.67,2,0
U4342,26506.05,Bangalore,1989,20,3,UPI,Web,Withdrawal,29320.95,0,0.826,7,0
U9733,21160.33,Bangalore,959,5,1,Wallet,iOS,Withdrawal,29212.59,0,0.841,3,0
U1560,25398.01,Delhi,1923,21,2,UPI,iOS,Withdrawal,27206.72,0,0.933,9,0
U1234,33601.86,Chennai,1071,11,3,NetBanking,Android,Payment,23016.61,0,0.949,5,1
U3783,3975.0,Hyderabad,740,22,2,Wallet,iOS,Transfer,3488.96,0,0.95,7,0
U6740,5312.98,Hyderabad,534,22,1,NetBanking,Android,Withdrawal,3638.07,0,0.432,4,0
U3845,2664.03,Mumbai,867,13,3,Wallet,Web,Payment,3774.11,0,0.499,9,0
U4793,39760.83,Delhi,1410,2,3,Wallet,Web,Withdrawal,25799.75,0,0.563,4,0
U3332,21300.55,Mumbai,411,5,4,Card,Web,Transfer,21950.04,0,0.64,3,0
U4928,11997.05,Bangalore,1604,11,3,NetBanking,iOS,Payment,8082.55,0,0.404,1,0
U1585,20975.24,Delhi,1789,21,0,Card,Android,Payment,29222.52,0,0.545,7,0
U1117,41974.96,Hyderabad,1018,1,4,UPI,Android,Withdrawal,19611.01,0,0.103,4,0
U4209,33335.95,Delhi,409,8,4,NetBanking,iOS,Withdrawal,19691.52,0,0.814,9,0
U8736,18804.67,Hyderabad,1856,21,0,UPI,Web,Payment,19221.64,0,0.665,3,0
U7993,33112.59,Chennai,758,3,2,NetBanking,iOS,Payment,9517.1,0,0.812,2,0
U9588,1318.05,Hyderabad,535,3,3,Card,iOS,Transfer,5862.86,0,0.727,9,0
U8072,18758.92,Delhi,74,4,3,UPI,iOS,Transfer,29291.65,0,0.645,3,0
U6957,27721.96,Bangalore,726,18,4,Wallet,iOS,Withdrawal,18042.48,0,0.09,5,0
U2210,43683.04,Delhi,1698,15,0,Wallet,Web,Payment,26671.19,0,0.807,2,0
U8511,33554.71,Bangalore,272,3,0,UPI,iOS,Withdrawal,10871.45,1,0.552,2,0
U9396,2021.0,Mumbai,1802,6,0,Wallet,Web,Withdrawal,11499.18,0,0.53,8,0
U8029,49786.94,Delhi,456,7,1,NetBanking,Web,Withdrawal,29709.27,0,0.09,6,0
U1948,40517.55,Hyderabad,299,0,3,UPI,iOS,Withdrawal,5391.65,0,0.304,2,0
U1661,30744.25,Hyderabad,1465,14,2,Wallet,Android,Transfer,8645.92,1,0.642,8,0
U9415,9771.39,Hyderabad,12,5,3,Card,Web,Payment,18378.4,0,0.959,2,0
U4816,14850.59,Bangalore,1750,17,2,NetBanking,iOS,Transfer,28024.95,1,0.586,3,1
U8007,28276.01,Mumbai,88,13,3,Card,Web,Withdrawal,27323.35,0,0.209,4,0
U3461,47573.59,Bangalore,105,18,3,Card,Android,Withdrawal,13970.3,0,0.338,5,0
U7854,3226.89,Hyderabad,1924,1,2,Wallet,Android,Transfer,13122.27,0,0.964,1,0
U1587,32182.25,Delhi,1564,12,2,Wallet,Web,Transfer,13306.65,0,0.173,5,0
U6325,23160.65,Delhi,328,20,2,UPI,Android,Withdrawal,2655.08,0,0.879,7,0
U7934,8016.64,Hyderabad,196,12,0,Card,iOS,Withdrawal,1521.09,0,0.696,6,0
U5506,3299.33,Delhi,564,0,1,Card,Web,Transfer,11517.82,1,0.944,9,0
U8183,37444.83,Mumbai,1890,9,0,NetBanking,Web,Payment,25647.32,0,0.232,9,0
U8426,18237.85,Hyderabad,1774,1,4,NetBanking,iOS,Withdrawal,20227.53,0,0.574,5,0
U3905,6765.03,Bangalore,758,1,4,UPI,Web,Withdrawal,2745.53,0,0.855,5,0
U4687,36956.39,Mumbai,1576,1,0,UPI,Android,Transfer,22185.67,0,0.189,4,0
U7600,3447.11,Mumbai,917,21,3,Card,iOS,Withdrawal,24587.65,0,0.751,4,0
U6311,34404.07,Hyderabad,1416,11,1,NetBanking,iOS,Transfer,14502.79,1,0.306,2,0
U8535,44516.24,Delhi,1605,4,3,NetBanking,Android,Withdrawal,2137.84,0,0.57,8,0
U1612,33108.64,Bangalore,1608,3,0,Wallet,Android,Transfer,13290.29,0,0.834,6,0
U1146,34320.25,Hyderabad,1236,2,0,Wallet,iOS,Withdrawal,2335.48,0,0.927,2,0
U8508,894.79,Bangalore,521,22,2,NetBanking,iOS,Payment,6509.64,0,0.312,1,0
U8571,36021.87,Hyderabad,1915,13,2,NetBanking,iOS,Transfer,8034.12,0,0.311,4,0
U1965,21010.39,Chennai,325,16,2,Card,Android,Transfer,14553.48,0,0.153,7,0
U5342,18822.27,Chennai,875,13,1,UPI,Web,Withdrawal,19041.21,0,0.815,5,0
U4454,24176.55,Bangalore,460,22,1,NetBanking,Android,Payment,13021.74,0,0.015,1,0
U1643,48746.47,Bangalore,39,20,4,NetBanking,Android,Withdrawal,4805.85,0,0.041,8,0
U2476,47667.69,Bangalore,982,16,3,Wallet,Android,Transfer,14858.35,1,0.367,3,0
U5399,13699.31,Chennai,279,15,0,UPI,Android,Transfer,18721.12,0,0.935,6,0
U5235,38684.98,Hyderabad,1862,8,0,UPI,iOS,Transfer,6748.92,0,0.117,5,0
U5651,11920.0,Mumbai,1027,21,1,UPI,iOS,Payment,28723.19,0,0.383,8,0
U7416,3114.41,Chennai,1296,11,3,Card,iOS,Transfer,9532.38,0,0.319,9,0
U3105,31163.38,Chennai,1194,21,1,NetBanking,Web,Payment,4416.66,0,0.717,4,0
U4851,38668.44,Bangalore,480,6,1,Wallet,Android,Transfer,29065.1,0,0.765,7,0
U9360,7939.84,Mumbai,1825,23,1,Card,iOS,Transfer,20850.63,0,0.311,3,0
U2527,21001.43,Chennai,657,5,0,NetBanking,iOS,Transfer,15773.66,0,0.471,8,0
U8688,28242.61,Delhi,415,9,3,Wallet,Android,Transfer,22651.54,0,0.302,8,0
U6066,4055.33,Delhi,756,20,3,Card,iOS,Transfer,21933.19,0,0.684,4,1
U9399,32486.47,Delhi,1353,10,1,Card,Android,Transfer,16907.34,0,0.421,7,0
U1305,23752.95,Chennai,1326,0,3,NetBanking,iOS,Withdrawal,3599.13,0,0.508,8,0
U1988,18656.82,Mumbai,1118,4,0,NetBanking,Android,Withdrawal,23551.72,0,0.213,2,0
U7341,41068.85,Hyderabad,1893,8,1,UPI,iOS,Withdrawal,20524.17,0,0.637,3,0
U8685,25523.75,Hyderabad,1079,15,1,NetBanking,Android,Withdrawal,13187.91,0,0.443,1,0
U8939,45463.3,Hyderabad,93,4,2,Card,iOS,Withdrawal,14861.75,0,0.604,4,0
U5736,654.55,Delhi,933,4,2,Wallet,iOS,Withdrawal,2593.27,0,0.531,3,0
U2382,33479.95,Hyderabad,1105,12,3,Wallet,Web,Payment,11238.39,0,0.629,5,0
U7672,48781.73,Hyderabad,23,11,3,NetBanking,iOS,Payment,24401.07,1,0.746,9,0
U7237,6001.08,Bangalore,980,6,1,NetBanking,Android,Payment,20685.77,0,0.27,4,0
U1058,15872.25,Hyderabad,1816,15,0,NetBanking,Android,Transfer,29979.0,0,0.697,5,0
U9274,9861.14,Hyderabad,1772,14,3,Card,Android,Withdrawal,5434.81,0,0.776,3,1
U8126,22638.29,Bangalore,675,7,1,UPI,Web,Withdrawal,11524.79,0,0.115,3,0
U5484,3224.74,Bangalore,458,16,4,Card,iOS,Payment,19498.67,0,0.721,6,0
U4853,14579.3,Chennai,1330,8,2,Card,iOS,Transfer,18375.89,0,0.191,1,0
U2703,47687.5,Hyderabad,1613,20,2,Card,iOS,Transfer,18043.52,0,0.276,4,1
U4808,22830.7,Chennai,1042,3,4,UPI,Android,Transfer,5687.3,0,0.216,5,0
U9995,12917.48,Chennai,1535,4,2,Wallet,Web,Withdrawal,24675.55,0,0.198,5,0
U8706,33159.85,Mumbai,697,7,0,UPI,Android,Withdrawal,28650.94,0,0.008,4,0
U7199,33553.08,Bangalore,514,12,3,Card,iOS,Payment,23016.9,0,0.343,5,0
U1979,6597.44,Bangalore,1128,18,4,NetBanking,iOS,Transfer,24903.75,0,0.134,9,0
U5135,10415.2,Chennai,545,9,1,Card,Android,Payment,213.63,0,0.044,7,0
U3822,47290.2,Delhi,563,9,4,Wallet,Web,Withdrawal,13030.16,0,0.903,9,0
U4037,21754.82,Mumbai,1360,15,1,NetBanking,Web,Withdrawal,20172.85,0,0.32,1,0
U2761,13436.46,Hyderabad,1680,3,0,Card,Android,Payment,18511.34,0,0.966,7,1
U8151,10252.61,Chennai,116,14,1,UPI,Web,Withdrawal,18901.2,0,0.58,8,0
U9424,2778.99,Delhi,1252,13,4,Card,Web,Transfer,22754.36,0,0.098,3,0
U2200,17770.83,Bangalore,621,21,0,Wallet,iOS,Payment,10571.94,0,0.815,5,0
U2734,9317.0,Bangalore,594,3,1,UPI,Web,Withdrawal,17562.52,0,0.348,6,0
U1657,26500.2,Bangalore,300,2,1,NetBanking,Android,Transfer,22239.7,1,0.011,8,0
U7419,7604.78,Chennai,1951,15,1,UPI,Android,Withdrawal,9924.9,0,0.54,9,0
U2235,39457.18,Delhi,1796,23,1,NetBanking,Android,Withdrawal,19276.15,0,0.568,2,0
U6357,33641.74,Chennai,138,21,4,NetBanking,Android,Payment,16657.38,0,0.441,8,0
U4267,20118.85,Hyderabad,646,15,3,UPI,Android,Transfer,17634.81,0,0.828,2,0
U3781,39707.06,Chennai,740,11,2,Wallet,Web,Payment,8302.3,0,0.639,5,0
U3912,24203.11,Hyderabad,1599,9,4,UPI,Web,Withdrawal,24668.35,0,0.464,5,1
U7328,6072.32,Delhi,446,22,3,UPI,Android,Payment,6583.64,0,0.822,5,0
U8345,6576.08,Bangalore,664,3,0,Wallet,iOS,Transfer,27637.55,0,0.774,6,0
U9584,16742.93,Chennai,385,11,3,NetBanking,Android,Withdrawal,24931.36,0,0.227,6,0
U3588,38003.19,Mumbai,1885,17,3,Wallet,iOS,Withdrawal,24501.04,1,0.685,8,0
U8524,6621.81,Chennai,1833,23,3,Card,Android,Payment,9610.5,0,0.158,9,0
U9613,7788.52,Bangalore,487,13,2,Wallet,Android,Payment,21460.26,0,0.146,8,0
U5481,27086.44,Bangalore,697,3,0,NetBanking,iOS,Payment,25729.1,0,0.248,3,0
U6829,20190.23,Hyderabad,374,18,1,UPI,Web,Withdrawal,2341.07,0,0.436,2,0
U4778,32430.43,Hyderabad,300,7,2,Wallet,iOS,Transfer,26215.63,0,0.566,2,0
U5773,31030.73,Bangalore,846,18,4,Card,Web,Withdrawal,25400.83,0,0.379,7,0
U6076,16181.68,Mumbai,1537,18,1,NetBanking,iOS,Withdrawal,3351.36,0,0.986,7,0
U9134,25326.93,Chennai,1651,21,0,UPI,Android,Payment,10085.15,0,0.746,5,0
U4284,17053.56,Delhi,510,13,3,Wallet,iOS,Withdrawal,21653.27,0,0.219,6,0
U5154,46718.49,Chennai,467,22,0,UPI,iOS,Payment,29465.78,0,0.349,2,0
U7031,48304.07,Chennai,77,21,3,UPI,Web,Withdrawal,13337.97,0,0.268,2,0
U6322,28467.62,Hyderabad,1588,2,2,NetBanking,Android,Withdrawal,12803.29,0,0.813,8,0
U7366,27369.1,Delhi,477,23,4,Card,Android,Transfer,5590.02,0,0.052,5,0
U4897,38657.43,Hyderabad,454,15,0,Card,Android,Transfer,3590.49,0,0.177,3,0
U7745,501.47,Mumbai,628,23,4,NetBanking,iOS,Withdrawal,18381.33,0,0.879,1,0
U1086,12424.16,Hyderabad,217,19,0,Card,iOS,Transfer,1637.8,0,0.592,5,0
U4929,16370.61,Hyderabad,1994,23,4,Wallet,iOS,Payment,17255.49,0,0.049,1,0
U8011,45399.54,Hyderabad,260,0,4,NetBanking,Android,Transfer,27428.17,1,0.436,4,0
U1739,24143.69,Chennai,664,1,4,UPI,Web,Withdrawal,7576.73,0,0.82,7,0
U5841,4611.72,Chennai,641,9,3,Wallet,Android,Withdrawal,10959.74,0,0.31,1,0
U1542,25122.17,Mumbai,1416,19,0,Card,Android,Withdrawal,8085.43,0,0.479,1,0
U2428,28530.85,Bangalore,350,11,4,NetBanking,Web,Withdrawal,9824.23,0,0.41,9,0
U4821,19832.92,Delhi,181,1,4,UPI,iOS,Withdrawal,14106.53,0,0.974,8,1
U4140,5669.53,Bangalore,1683,5,3,NetBanking,iOS,Withdrawal,17420.22,0,0.237,8,0
U9370,46353.7,Delhi,277,8,2,NetBanking,iOS,Withdrawal,25639.38,0,0.162,2,0
U1730,17408.56,Delhi,1488,1,4,Card,iOS,Payment,29592.27,0,0.93,5,0
U4365,28192.25,Delhi,971,12,3,Card,Web,Withdrawal,5211.66,0,0.057,1,0
U2903,44351.9,Delhi,1413,9,3,NetBanking,iOS,Transfer,26401.59,0,0.582,3,0
U5607,24470.45,Delhi,548,8,0,NetBanking,iOS,Payment,6503.14,0,0.804,2,0
U7873,15625.22,Delhi,1381,14,1,Wallet,Android,Payment,19591.12,0,0.492,7,0
U9188,7167.65,Chennai,1473,15,1,Card,iOS,Payment,5576.8,0,0.011,3,0
U3648,15114.26,Delhi,484,18,4,Wallet,Web,Withdrawal,14808.7,0,0.428,3,0
U5436,24541.11,Mumbai,1840,21,4,UPI,iOS,Transfer,13729.92,0,0.905,5,0
U3151,13970.78,Hyderabad,331,2,3,NetBanking,iOS,Payment,14821.0,0,0.789,9,0
U8608,45980.57,Chennai,102,5,1,Card,Android,Payment,22799.6,0,0.267,6,0
U8269,14942.61,Mumbai,514,20,4,Card,iOS,Transfer,19403.74,0,0.31,2,0
U6363,48466.66,Chennai,1188,22,3,NetBanking,Web,Withdrawal,10591.68,0,0.83,5,0
U7447,34819.19,Chennai,630,20,0,Wallet,Android,Payment,24978.85,0,0.644,8,0
U3152,4581.51,Chennai,736,20,1,Card,iOS,Payment,26577.12,1,0.324,9,0
U9722,20375.05,Delhi,1421,23,0,Wallet,Android,Payment,5506.71,0,0.576,5,0
U9755,1881.74,Bangalore,1594,7,3,Card,iOS,Payment,24517.06,0,0.344,5,0
U2399,43970.01,Hyderabad,840,4,0,UPI,iOS,Withdrawal,12491.05,0,0.467,8,0
U7280,48157.6,Bangalore,190,1,4,Wallet,Web,Transfer,1298.47,1,0.085,9,0
U3996,6617.88,Chennai,818,16,0,Wallet,Web,Withdrawal,7114.21,0,0.886,5,0
U1561,43993.63,Chennai,1333,9,0,Card,Web,Payment,7739.98,0,0.665,1,0
U1162,23341.66,Chennai,49,18,0,NetBanking,Android,Payment,658.18,1,0.428,6,0
U5079,44222.95,Chennai,1998,11,1,NetBanking,Web,Payment,16602.78,0,0.425,8,0
U3195,11478.47,Chennai,898,16,0,Wallet,iOS,Withdrawal,12675.47,0,0.955,8,0
U4334,43879.73,Bangalore,923,8,0,Card,iOS,Payment,15876.69,0,0.973,5,0
U1813,42135.6,Delhi,1415,8,0,Wallet,Web,Payment,23599.46,0,0.308,5,0
U1444,31638.19,Chennai,734,6,2,UPI,Android,Payment,12913.39,1,0.72,1,0
U4836,1177.1,Delhi,1677,23,4,Card,Web,Withdrawal,22672.38,0,0.547,2,0
U3895,5318.9,Hyderabad,1707,14,3,NetBanking,Web,Transfer,21544.85,0,0.553,9,0
U2410,23127.19,Chennai,268,21,0,UPI,Android,Transfer,24592.08,0,0.16,1,0
U2048,44680.82,Delhi,508,10,4,UPI,iOS,Transfer,25011.46,0,0.236,5,0
U7825,8114.82,Mumbai,1551,12,2,Wallet,iOS,Transfer,1409.88,0,0.825,6,0
U3936,6356.92,Chennai,1025,21,0,UPI,Web,Transfer,7545.49,0,0.123,5,0
U9356,12649.44,Mumbai,1005,19,4,Wallet,Web,Withdrawal,14278.75,0,0.916,6,1
U3101,24755.12,Delhi,189,23,0,NetBanking,Web,Transfer,27568.56,1,0.08,6,0
U3731,40144.74,Delhi,1145,0,2,Card,Android,Withdrawal,10409.38,0,0.566,6,0
U3172,5170.36,Hyderabad,1479,9,1,Wallet,Android,Withdrawal,22692.96,0,0.096,7,0
U6073,40582.72,Chennai,1755,15,1,Wallet,Android,Withdrawal,28640.4,0,0.901,8,0
U8006,13946.95,Hyderabad,1021,20,2,UPI,iOS,Payment,20691.19,0,0.623,6,0
U3857,2050.95,Mumbai,1063,21,0,NetBanking,Android,Withdrawal,15458.47,0,0.482,6,0
U2006,23160.86,Delhi,1321,7,2,Wallet,iOS,Payment,22375.07,0,0.52,7,1
U4084,15004.81,Chennai,1448,0,2,UPI,Web,Transfer,25371.77,0,0.644,6,1
U4128,2508.58,Bangalore,664,20,0,NetBanking,Android,Transfer,23360.57,0,0.565,2,0
U4380,2407.48,Chennai,466,15,1,NetBanking,Android,Payment,1035.8,0,0.378,1,0
U8009,34918.62,Delhi,968,23,2,UPI,Web,Payment,19494.36,0,0.161,4,0
U5515,13583.59,Delhi,1666,5,0,Wallet,Web,Payment,27216.92,0,0.149,5,0
U2920,40394.73,Mumbai,220,6,0,NetBanking,iOS,Withdrawal,19050.7,0,0.062,5,0
U5789,1172.34,Chennai,166,10,2,Card,iOS,Transfer,2837.83,1,0.24,8,0
U1130,13296.86,Mumbai,710,9,4,UPI,Android,Transfer,12668.6,0,0.743,4,0
U3340,18522.17,Mumbai,1648,4,3,Wallet,Android,Transfer,21086.26,0,0.491,9,0
U5852,29744.09,Hyderabad,864,20,4,Card,Android,Transfer,13651.95,0,0.468,4,0
U1338,10492.52,Delhi,390,0,0,NetBanking,Web,Withdrawal,26868.8,0,0.419,3,0
U5014,6109.08,Bangalore,576,21,4,UPI,Android,Payment,13763.66,0,0.757,4,0
U3440,4435.02,Chennai,1200,4,1,Wallet,iOS,Payment,28988.9,0,0.186,1,1
U9558,3168.44,Hyderabad,180,21,1,Wallet,iOS,Transfer,383.59,0,0.71,2,0
U4503,8393.74,Mumbai,332,13,2,Card,Web,Withdrawal,1373.62,0,0.852,8,0
U1179,11340.15,Hyderabad,1092,10,3,Wallet,Web,Payment,21572.52,0,0.284,5,0
U1509,9297.39,Hyderabad,1739,11,1,Card,Android,Transfer,23340.43,0,0.858,5,0
U8082,44091.36,Chennai,210,17,3,UPI,iOS,Payment,15262.62,1,0.389,6,0
U5119,37844.5,Hyderabad,1110,17,0,NetBanking,Web,Withdrawal,29516.56,0,0.516,1,0
U7741,10116.34,Chennai,1600,18,1,UPI,Web,Payment,11377.51,0,0.754,3,0
U9944,2241.86,Delhi,1864,18,0,Wallet,Android,Payment,6530.45,1,0.671,5,0
U7720,46939.03,Hyderabad,411,7,4,UPI,iOS,Withdrawal,26161.19,1,0.882,1,1
U5374,25499.97,Hyderabad,1529,11,1,UPI,iOS,Payment,4279.35,0,0.37,1,0
U6118,33352.11,Delhi,1889,19,3,NetBanking,Android,Payment,11087.1,0,0.525,9,0
U5346,39327.93,Mumbai,661,3,0,Wallet,Web,Transfer,12259.39,0,0.035,5,0
U6819,40367.42,Bangalore,856,17,0,NetBanking,Web,Transfer,10599.36,0,0.01,9,0
U5367,35406.36,Bangalore,1261,3,4,UPI,iOS,Payment,26019.54,0,0.343,6,1
U5735,27549.74,Bangalore,1902,16,0,NetBanking,Android,Transfer,1007.84,0,0.305,7,0
U6321,47191.52,Chennai,1807,22,3,Card,Android,Transfer,25730.32,1,0.768,1,0
U2827,10812.37,Hyderabad,751,14,4,NetBanking,Android,Transfer,3906.48,0,0.413,4,0
U8712,39293.3,Hyderabad,950,20,2,Wallet,iOS,Transfer,27893.03,0,0.654,2,0
U9239,33026.86,Delhi,1211,17,3,Wallet,Android,Transfer,27153.33,0,0.664,3,0
U7289,47383.8,Mumbai,457,17,3,Card,iOS,Withdrawal,26133.4,0,0.96,1,0
U9164,44009.95,Bangalore,248,18,0,Card,Android,Transfer,21961.09,0,0.227,1,0
U2060,30414.86,Mumbai,1171,20,1,UPI,iOS,Payment,7485.03,0,0.392,7,0
U9828,43744.56,Hyderabad,1139,0,4,NetBanking,Android,Payment,25628.12,0,0.307,8,0
U3510,28900.79,Bangalore,1786,5,0,NetBanking,iOS,Transfer,29440.81,0,0.325,2,0
U5389,16174.35,Hyderabad,387,4,2,Wallet,Web,Payment,4863.9,0,0.465,3,0
U6704,24506.74,Bangalore,1215,18,1,Card,Android,Payment,22217.34,0,0.561,4,0
U7409,35712.2,Delhi,349,8,4,Card,Web,Payment,8395.15,0,0.503,6,0
U6960,30818.47,Mumbai,491,19,0,UPI,iOS,Payment,5204.11,0,0.377,2,1
U5132,32072.25,Chennai,541,8,0,UPI,iOS,Withdrawal,26902.25,0,0.752,3,0
U3804,12126.14,Delhi,676,7,3,NetBanking,Web,Payment,17062.69,0,0.874,3,0
U8363,32506.91,Mumbai,688,19,1,Wallet,iOS,Withdrawal,24232.99,0,0.25,8,0
U7722,41903.52,Hyderabad,306,7,1,UPI,Android,Payment,17580.66,0,0.63,5,0
U5610,29420.62,Chennai,261,23,0,NetBanking,Web,Transfer,2786.14,0,0.971,2,0
U3716,46511.75,Delhi,490,6,4,Wallet,iOS,Transfer,16399.63,0,0.194,1,0
U7907,12045.27,Chennai,130,13,0,Card,Web,Payment,8845.28,0,0.494,7,0
U5301,29124.4,Bangalore,612,12,0,Card,Android,Transfer,13191.59,0,0.01,8,0
U2083,20995.77,Hyderabad,1358,19,2,UPI,Web,Transfer,8480.36,0,0.855,7,0
U9644,47730.57,Delhi,46,15,3,UPI,Web,Transfer,5127.7,0,0.177,8,0
U4277,6145.81,Chennai,93,22,0,UPI,Android,Transfer,12677.79,0,0.507,7,0
U1938,404.24,Mumbai,1710,4,1,UPI,Android,Payment,17060.86,0,0.02,3,0
U7498,17445.36,Hyderabad,121,5,0,Wallet,Android,Payment,673.93,0,0.041,6,0
U2702,2351.16,Chennai,869,5,4,Wallet,Web,Payment,338.58,1,0.609,4,0
U7496,32161.95,Mumbai,1918,1,1,NetBanking,Android,Payment,24774.92,0,0.914,4,0
U2226,20513.16,Chennai,442,18,3,NetBanking,Android,Transfer,29128.8,0,0.262,7,0
U2832,31051.99,Bangalore,423,4,0,Wallet,Web,Withdrawal,21535.16,0,0.889,5,0
U3473,37416.26,Chennai,1213,17,1,NetBanking,Android,Transfer,3206.52,0,0.593,2,0
U8152,11592.49,Hyderabad,360,22,2,NetBanking,iOS,Withdrawal,4039.06,0,0.936,4,0
U8749,41445.44,Delhi,1062,10,4,Wallet,iOS,Withdrawal,9993.27,0,0.012,9,0
U6382,38498.08,Mumbai,173,6,3,NetBanking,iOS,Payment,8188.75,0,0.557,1,0
U9258,32314.1,Chennai,910,7,2,NetBanking,iOS,Transfer,22121.64,0,0.873,9,0
U8924,21091.34,Mumbai,1501,3,1,Card,Web,Withdrawal,2623.18,0,0.606,5,0
U4810,43451.8,Mumbai,896,1,1,Card,Web,Withdrawal,2558.16,0,0.277,9,1
U5682,29823.39,Hyderabad,12,10,0,UPI,iOS,Withdrawal,14580.35,1,0.331,7,1
U2937,22160.61,Hyderabad,1611,12,1,Card,Web,Withdrawal,10315.54,0,0.376,5,0
U1106,18408.34,Bangalore,1838,15,1,Card,Web,Payment,17548.82,0,0.518,4,0
U5447,32215.63,Mumbai,1594,19,0,Wallet,iOS,Withdrawal,5456.29,0,0.335,9,0
U6391,12675.65,Hyderabad,348,15,1,Wallet,Web,Transfer,21459.94,0,0.335,2,0
U6784,41444.01,Delhi,814,16,2,Wallet,Android,Withdrawal,7754.77,0,0.33,4,0
U3210,17382.77,Bangalore,920,20,0,Wallet,Android,Transfer,9048.44,0,0.284,2,0
U7730,35917.5,Chennai,498,23,0,NetBanking,Web,Transfer,3613.69,0,0.621,7,0
U4238,43308.48,Chennai,1211,22,2,Card,Web,Withdrawal,28070.66,0,0.464,7,0
U6742,18864.99,Mumbai,1006,16,1,Wallet,Web,Withdrawal,5296.22,1,0.22,9,0
U3873,41196.04,Mumbai,1640,0,0,UPI,Android,Withdrawal,25265.15,0,0.177,8,0
U7135,40423.0,Delhi,189,23,3,Card,Web,Withdrawal,24869.0,0,0.246,9,0
U4069,26506.5,Bangalore,203,9,1,Wallet,Android,Transfer,16455.86,0,0.986,9,0
U9408,6258.65,Bangalore,1235,14,1,UPI,Android,Withdrawal,20019.21,0,0.089,7,1
U3789,34252.32,Mumbai,512,18,3,NetBanking,Web,Withdrawal,19050.5,0,0.382,2,1
U5360,6101.72,Hyderabad,1799,14,1,UPI,iOS,Payment,24241.16,0,0.009,3,0
U3091,39198.8,Hyderabad,460,10,0,Wallet,Android,Withdrawal,25329.69,0,0.183,9,0
U3942,41505.48,Mumbai,99,19,4,Wallet,iOS,Withdrawal,24344.29,0,0.049,7,0
U7382,25143.47,Bangalore,1428,0,2,Card,Android,Transfer,13837.22,0,0.716,2,0
U7048,8780.51,Delhi,854,21,0,NetBanking,Android,Transfer,26794.82,0,0.159,4,0
U2085,30610.96,Delhi,162,7,2,Card,iOS,Withdrawal,16923.84,1,0.502,2,0
U3715,21984.79,Delhi,386,20,3,UPI,iOS,Payment,6960.13,0,0.176,3,0
U5295,19204.88,Mumbai,1929,4,4,UPI,Web,Payment,5817.71,0,0.613,3,0
U2375,28322.62,Hyderabad,1862,12,2,Wallet,iOS,Payment,13631.2,0,0.354,3,0
